time,sell,buy,high,low,last,vol
2019-05-26 14:47:10,876854,876350,889636,871100,876349,1167.6941
2019-05-26 14:47:20,876092,876000,889636,871100,876000,1167.7068
2019-05-26 14:47:30,876001,876000,889636,871100,876000,1167.7266
2019-05-26 14:47:40,876001,876000,889636,871100,876000,1167.6866
2019-05-26 14:47:50,876001,876000,889636,871100,876000,1167.4866
2019-05-26 14:48:00,876001,876000,889636,871100,876000,1167.4566
2019-05-26 14:48:10,876001,876000,889636,871100,876000,1167.1933
2019-05-26 14:48:20,876001,876000,889636,871100,876000,1167.1933
2019-05-26 14:48:30,876001,876000,889636,871100,876001,1167.1983
2019-05-26 14:48:40,876001,876000,889636,871100,876000,1169.0583
2019-05-26 14:48:50,875990,875966,889636,871100,876000,1169.0583
2019-05-26 14:49:00,875969,875966,889636,871100,876000,1168.9750
2019-05-26 14:49:10,875967,875966,889636,871100,875967,1169.8960
2019-05-26 14:49:20,875967,875966,889636,871100,875967,1169.8698
2019-05-26 14:49:30,875967,875966,889636,871100,875967,1169.8698
2019-05-26 14:49:40,875967,875966,889636,871100,875967,1169.6798
2019-05-26 14:49:50,875967,875966,889636,871100,875967,1169.6898
2019-05-26 14:50:00,875967,875966,889636,871100,875966,1170.3541
2019-05-26 14:50:10,875967,875966,889636,871100,875966,1171.4474
2019-05-26 14:50:20,875967,875966,889636,871100,875967,1171.4974
2019-05-26 14:50:30,875967,875966,889636,871100,875967,1171.4974
2019-05-26 14:50:40,875967,875966,889636,871100,875967,1171.3774
2019-05-26 14:50:50,875967,875966,889636,871100,875966,1171.5065
2019-05-26 14:51:00,875967,875966,889636,871100,875966,1171.5065
2019-05-26 14:51:10,875967,875966,889636,871100,875967,1171.5285
2019-05-26 14:51:20,875967,875966,889636,871100,875967,1171.5285
2019-05-26 14:51:30,875967,875966,889636,871100,875966,1172.2265
2019-05-26 14:51:40,875967,875966,889636,871100,875966,1172.2215
2019-05-26 14:51:50,875967,875966,889636,871100,875967,1172.1965
2019-05-26 14:52:00,875967,875966,889636,871100,875967,1172.1765
2019-05-26 14:52:10,875967,875966,889636,871100,875967,1171.9935
2019-05-26 14:52:20,875967,875966,889636,871100,875967,1171.7685
2019-05-26 14:52:30,875967,875966,889636,871100,875967,1171.4965
2019-05-26 14:52:40,875967,875966,889636,871100,875967,1171.2295
2019-05-26 14:52:50,875967,875966,889636,871100,875967,1170.9535
2019-05-26 14:53:00,875967,875966,889636,871100,875967,1170.7685
2019-05-26 14:53:10,875967,875966,889636,871100,875967,1170.6775
2019-05-26 14:53:20,875967,875966,889636,871100,875966,1171.0675
2019-05-26 14:53:30,875967,875966,889636,871100,875966,1171.0675
2019-05-26 14:53:40,875967,875966,889636,871100,875966,1171.0875
2019-05-26 14:53:50,875967,875966,889636,871100,875966,1171.0775
2019-05-26 14:54:00,875966,875965,889636,871100,875965,1171.3005
2019-05-26 14:54:10,875966,875965,889636,871100,875966,1171.6004
2019-05-26 14:54:20,875966,875965,889636,871100,875966,1171.6004
2019-05-26 14:54:30,875966,875965,889636,871100,875966,1171.6232
2019-05-26 14:54:40,875966,875965,889636,871100,875966,1171.6232
2019-05-26 14:54:50,875966,875965,889636,871100,875965,1171.6332
2019-05-26 14:55:00,875966,875965,889636,871100,875965,1171.4999
2019-05-26 14:55:10,875966,875965,889636,871100,875965,1171.4899
2019-05-26 14:55:20,875948,875500,889636,871100,875948,1171.8383
2019-05-26 14:55:30,875610,875500,889636,871100,875500,1171.8483
2019-05-26 14:55:40,875390,875101,889636,871100,875294,1171.8740
2019-05-26 14:55:50,875268,875129,889636,871100,875294,1171.8590
2019-05-26 14:56:00,875198,875101,889636,871100,875294,1171.8240
2019-05-26 14:56:10,875168,875149,889636,871100,875294,1171.7190
2019-05-26 14:56:20,875162,875149,889636,871100,875294,1171.7140
2019-05-26 14:56:30,875158,875149,889636,871100,875158,1171.6640
2019-05-26 14:56:40,875155,875154,889636,871100,875155,1171.4887
2019-05-26 14:56:50,875155,875154,889636,871100,875154,1171.9274
2019-05-26 14:57:00,875154,875153,889636,871100,875154,1171.6369
2019-05-26 14:57:10,875154,875153,889636,871100,875154,1171.3692
2019-05-26 14:57:20,875154,875153,889636,871100,875154,1171.0540
2019-05-26 14:57:30,875772,875556,889636,871100,875772,1171.5815
2019-05-26 14:57:40,875718,875692,889636,871100,875556,1172.0511
2019-05-26 14:57:50,875717,875716,889636,871100,875556,1171.8813
2019-05-26 14:58:00,875960,875716,889636,871100,875960,1172.1356
2019-05-26 14:58:10,875960,875845,889636,871100,875960,1172.1126
2019-05-26 14:58:20,875903,875902,889636,871100,875903,1173.7920
2019-05-26 14:58:30,875966,875965,889636,871100,875903,1173.7962
2019-05-26 14:58:40,875966,875965,889636,871100,875903,1173.7951
2019-05-26 14:58:50,875966,875965,889636,871100,875966,1173.7960
2019-05-26 14:59:00,875966,875965,889636,871100,875966,1173.7960
2019-05-26 14:59:10,875966,875965,889636,871100,875966,1173.4925
2019-05-26 14:59:20,876836,876107,889636,871100,876001,1174.1011
2019-05-26 14:59:30,876888,876770,889636,871100,876888,1174.1051
2019-05-26 14:59:40,876888,876859,889636,871100,876888,1174.1197
2019-05-26 14:59:50,876888,876866,889636,871100,876888,1174.2074
2019-05-26 15:00:00,876888,876887,889636,871100,876888,1174.2106
2019-05-26 15:00:10,876888,876887,889636,871100,876888,1174.2115
2019-05-26 15:00:20,876888,876887,889636,871100,876888,1174.2115
2019-05-26 15:00:30,876888,876887,889636,871100,876888,1174.0582
2019-05-26 15:00:40,876888,876887,889636,871100,876888,1173.9532
2019-05-26 15:00:50,876888,876887,889636,871100,876887,1173.7746
2019-05-26 15:01:00,876888,876887,889636,871100,876888,1173.6809
2019-05-26 15:01:10,876888,876887,889636,871100,876887,1173.6627
2019-05-26 15:01:20,876888,876887,889636,871100,876887,1173.5601
2019-05-26 15:01:30,876888,876887,889636,871100,876888,1174.0251
2019-05-26 15:01:40,876888,876887,889636,871100,876888,1174.0251
2019-05-26 15:01:50,876888,876887,889636,871100,876888,1173.9011
2019-05-26 15:02:00,876888,876887,889636,871100,876888,1173.9011
2019-05-26 15:02:10,876888,876887,889636,871100,876888,1173.9011
2019-05-26 15:02:20,876888,876887,889636,871100,876888,1173.6511
2019-05-26 15:02:30,876888,876887,889636,871100,876888,1173.6511
2019-05-26 15:02:40,876888,876887,889636,871100,876888,1173.6511
2019-05-26 15:02:50,876888,876887,889636,871100,876888,1173.5552
2019-05-26 15:03:00,877300,876887,889636,871100,877255,1173.9330
2019-05-26 15:03:10,877299,877217,889636,871100,877299,1174.0527
2019-05-26 15:03:20,877300,877299,889636,871100,877299,1174.1747
2019-05-26 15:03:30,877300,877299,889636,871100,877299,1174.1627
2019-05-26 15:03:40,877300,877299,889636,871100,877299,1174.1457
2019-05-26 15:03:50,877300,877299,889636,871100,877300,1173.9293
2019-05-26 15:04:00,877300,877299,889636,871100,877300,1174.0293
2019-05-26 15:04:10,877300,877299,889636,871100,877300,1173.9193
2019-05-26 15:04:20,877300,877299,889636,871100,877300,1173.9193
2019-05-26 15:04:30,877301,877299,889636,871100,877300,1173.8659
2019-05-26 15:04:40,877301,877300,889636,871100,877300,1173.6659
2019-05-26 15:04:50,877401,877325,889636,871100,877301,1173.6600
2019-05-26 15:05:00,877401,877400,889636,871100,877301,1173.6600
2019-05-26 15:05:10,878396,877612,889636,871100,878396,1173.6853
2019-05-26 15:05:20,878287,878179,889636,871100,878178,1173.6980
2019-05-26 15:05:30,878287,878262,889636,871100,878178,1173.6980
2019-05-26 15:05:40,878287,878270,889636,871100,878178,1173.6980
2019-05-26 15:05:50,878287,878280,889636,871100,878178,1173.6930
2019-05-26 15:06:00,878286,878285,889636,871100,878286,1173.7230
2019-05-26 15:06:10,878286,878285,889636,871100,878286,1173.7230
2019-05-26 15:06:20,878286,878285,889636,871100,878286,1173.7900
2019-05-26 15:06:30,878286,878285,889636,871100,878286,1173.7230
2019-05-26 15:06:40,878286,878285,889636,871100,878286,1174.2204
2019-05-26 15:06:50,878286,878285,889636,871100,878285,1174.2380
2019-05-26 15:07:00,878286,878285,889636,871100,878285,1174.2855
2019-05-26 15:07:10,878286,878285,889636,871100,878285,1174.2487
2019-05-26 15:07:20,878286,878285,889636,871100,878285,1174.2487
2019-05-26 15:07:30,878286,878285,889636,871100,878285,1174.2487
2019-05-26 15:07:40,878286,878285,889636,871100,878286,1175.1447
2019-05-26 15:07:50,878286,878285,889636,871100,878286,1175.1447
2019-05-26 15:08:00,878286,878285,889636,871100,878285,1175.2008
2019-05-26 15:08:10,878286,878285,889636,871100,878285,1175.3108
2019-05-26 15:08:20,878286,878285,889636,871100,878285,1176.5642
2019-05-26 15:08:30,878286,878285,889636,871100,878285,1176.7642
2019-05-26 15:08:40,878286,878285,889636,871100,878285,1176.7742
2019-05-26 15:08:50,878286,878285,889636,871100,878286,1176.2969
2019-05-26 15:09:00,878286,878285,889636,871100,878285,1176.2974
2019-05-26 15:09:10,878286,878285,889636,871100,878285,1176.3519
2019-05-26 15:09:20,878286,878285,889636,871100,878285,1176.4349
2019-05-26 15:09:30,878286,878285,889636,871100,878286,1176.4443
2019-05-26 15:09:40,878286,878285,889636,871100,878285,1176.4543
2019-05-26 15:09:50,878286,878285,889636,871100,878285,1176.4263
2019-05-26 15:10:00,878286,878285,889636,871100,878285,1176.4263
2019-05-26 15:10:10,878286,878285,889636,871100,878285,1176.3567
2019-05-26 15:10:20,878286,878285,889636,871100,878285,1176.2667
2019-05-26 15:10:30,878286,878285,889636,871100,878285,1175.1735
2019-05-26 15:10:40,878286,878285,889636,871100,878285,1174.1835
2019-05-26 15:10:50,878286,878285,889636,871100,878285,1174.1840
2019-05-26 15:11:00,878286,878285,889636,871100,878285,1173.5556
2019-05-26 15:11:10,878286,878285,889636,871100,878285,1173.5356
2019-05-26 15:11:20,878286,878285,889636,871100,878285,1173.5556
2019-05-26 15:11:30,878286,878285,889636,871100,878285,1173.5556
2019-05-26 15:11:40,878286,878285,889636,871100,878285,1173.5405
2019-05-26 15:11:50,878286,878285,889636,871100,878285,1172.5957
2019-05-26 15:12:00,878286,878285,889636,871100,878285,1172.5504
2019-05-26 15:12:10,878286,878285,889636,871100,878285,1172.5706
2019-05-26 15:12:20,878286,878285,889636,871100,878285,1172.5281
2019-05-26 15:12:30,878286,878285,889636,871100,878285,1172.3408
2019-05-26 15:12:40,878286,878285,889636,871100,878285,1172.5706
2019-05-26 15:12:50,878286,878285,889636,871100,878286,1170.4617
2019-05-26 15:13:00,878286,878285,889636,871100,878285,1170.3482
2019-05-26 15:13:10,878286,878285,889636,871100,878285,1170.1225
2019-05-26 15:13:20,878286,878285,889636,871100,878285,1170.1599
2019-05-26 15:13:30,878286,878285,889636,871100,878285,1170.0199
2019-05-26 15:13:40,878286,878285,889636,871100,878285,1170.0149
2019-05-26 15:13:50,878286,878285,889636,871100,878285,1170.0149
2019-05-26 15:14:00,878286,878285,889636,871100,878285,1170.0119
2019-05-26 15:14:10,878286,878285,889636,871100,878285,1169.9815
2019-05-26 15:14:20,878286,878285,889636,871100,878285,1169.7466
2019-05-26 15:14:30,878286,878285,889636,871100,878285,1169.7366
2019-05-26 15:14:40,878286,878285,889636,871100,878285,1169.7366
2019-05-26 15:14:50,878286,878285,889636,871100,878285,1169.7864
2019-05-26 15:15:00,878286,878285,889636,871100,878285,1169.6399
2019-05-26 15:15:10,878286,878285,889636,871100,878285,1169.6399
2019-05-26 15:15:20,878286,878285,889636,871100,878286,1169.7729
2019-05-26 15:15:30,878286,878285,889636,871100,878286,1169.7729
2019-05-26 15:15:40,878286,878285,889636,871100,878286,1169.5603
2019-05-26 15:15:50,878286,878285,889636,871100,878285,1169.5803
2019-05-26 15:16:00,878286,878285,889636,871100,878285,1169.5703
2019-05-26 15:16:10,878286,878285,889636,871100,878285,1169.5703
2019-05-26 15:16:20,878286,878285,889636,871100,878286,1169.8839
2019-05-26 15:16:30,878286,878285,889636,871100,878285,1169.9399
2019-05-26 15:16:40,878286,878285,889636,871100,878285,1170.0621
2019-05-26 15:16:50,878286,878285,889636,871100,878285,1170.0821
2019-05-26 15:17:00,878286,878285,889636,871100,878285,1169.7400
2019-05-26 15:17:10,878286,878285,889636,871100,878286,1169.9038
2019-05-26 15:17:20,878286,878285,889636,871100,878286,1169.9138
2019-05-26 15:17:30,878286,878285,889636,871100,878286,1169.9138
2019-05-26 15:17:40,878286,878285,889636,871100,878286,1169.6538
2019-05-26 15:17:50,878286,878285,889636,871100,878286,1169.6288
2019-05-26 15:18:00,878286,878285,889636,871100,878285,1169.6488
2019-05-26 15:18:10,878286,878285,889636,871100,878285,1169.6454
2019-05-26 15:18:20,878286,878285,889636,871100,878285,1171.2947
2019-05-26 15:18:30,878286,878285,889636,871100,878285,1171.3275
2019-05-26 15:18:40,878285,878284,889636,871100,878285,1171.3458
2019-05-26 15:18:50,878285,878284,889636,871100,878284,1171.3706
2019-05-26 15:19:00,878285,878284,889636,871100,878284,1171.3506
2019-05-26 15:19:10,878285,878284,889636,871100,878284,1171.3506
2019-05-26 15:19:20,878285,878284,889636,871100,878284,1170.3378
2019-05-26 15:19:30,878285,878284,889636,871100,878285,1170.3383
2019-05-26 15:19:40,878285,878284,889636,871100,878285,1170.3383
2019-05-26 15:19:50,878285,878284,889636,871100,878285,1170.4052
2019-05-26 15:20:00,878285,878284,889636,871100,878285,1170.3843
2019-05-26 15:20:10,878285,878280,889636,871100,878280,1170.4343
2019-05-26 15:20:20,878281,878280,889636,871100,878281,1170.7715
2019-05-26 15:20:30,878059,878000,889636,871100,878058,1170.7765
2019-05-26 15:20:40,878001,878000,889636,871100,878001,1171.6161
2019-05-26 15:20:50,878001,878000,889636,871100,878001,1171.6161
2019-05-26 15:21:00,878001,878000,889636,871100,878001,1171.6161
2019-05-26 15:21:10,878001,877400,889636,871100,878000,1171.7964
2019-05-26 15:21:20,877735,877400,889636,871100,877736,1170.4453
2019-05-26 15:21:30,877482,877400,889636,871100,877483,1170.4698
2019-05-26 15:21:40,877418,877400,889636,871100,877440,1169.9365
2019-05-26 15:21:50,877414,877400,889636,871100,877416,1169.9117
2019-05-26 15:22:00,877401,877400,889636,871100,877416,1169.8647
2019-05-26 15:22:10,877401,877400,889636,871100,877416,1169.8397
2019-05-26 15:22:20,877401,877400,889636,871100,877416,1169.8397
2019-05-26 15:22:30,877401,877400,889636,871100,877401,1169.8004
2019-05-26 15:22:40,877401,877400,889636,871100,877401,1169.8004
2019-05-26 15:22:50,877401,877400,889636,871100,877401,1169.5608
2019-05-26 15:23:00,877401,877400,889636,871100,877401,1169.3800
2019-05-26 15:23:10,877401,877400,889636,871100,877401,1169.3120
2019-05-26 15:23:20,877401,877400,889636,871100,877401,1168.9264
2019-05-26 15:23:30,877401,877400,889636,871100,877401,1168.9264
2019-05-26 15:23:40,877401,877400,889636,871100,877401,1169.3256
2019-05-26 15:23:50,877401,877400,889636,871100,877401,1171.3255
2019-05-26 15:24:00,877401,877400,889636,871100,877401,1171.3357
2019-05-26 15:24:10,877401,877400,889636,871100,877401,1171.0716
2019-05-26 15:24:20,877401,877400,889636,871100,877400,1171.9772
2019-05-26 15:24:30,877401,877400,889636,871100,877400,1171.9420
2019-05-26 15:24:40,877401,877400,889636,871100,877400,1171.9118
2019-05-26 15:24:50,877401,877400,889636,871100,877400,1171.9118
2019-05-26 15:25:00,877401,877400,889636,871100,877400,1171.9118
2019-05-26 15:25:10,877401,877400,889636,871100,877401,1171.9345
2019-05-26 15:25:20,877401,877400,889636,871100,877401,1171.9345
2019-05-26 15:25:30,877401,877400,889636,871100,877401,1170.7631
2019-05-26 15:25:40,877401,877400,889636,871100,877401,1170.7631
2019-05-26 15:25:50,877401,877400,889636,871100,877401,1170.3738
2019-05-26 15:26:00,877401,877400,889636,871100,877401,1170.3738
2019-05-26 15:26:10,877401,877400,889636,871100,877401,1170.3638
2019-05-26 15:26:20,877401,877400,889636,871100,877401,1170.3638
2019-05-26 15:26:30,877401,877400,889636,871100,877401,1170.3694
2019-05-26 15:26:40,877401,877400,889636,871100,877400,1170.5476
2019-05-26 15:26:50,877401,877400,889636,871100,877400,1170.5476
2019-05-26 15:27:00,877401,877400,889636,871100,877400,1170.5476
2019-05-26 15:27:10,877401,877400,889636,871100,877400,1170.5476
2019-05-26 15:27:20,877401,877400,889636,871100,877400,1170.5586
2019-05-26 15:27:30,877401,877400,889636,871100,877401,1171.5036
2019-05-26 15:27:40,877401,877400,889636,871100,877401,1171.5036
2019-05-26 15:27:50,877401,877400,889636,871100,877401,1171.4105
2019-05-26 15:28:00,877401,877400,889636,871100,877400,1171.4705
2019-05-26 15:28:10,877401,877400,889636,871100,877400,1171.4649
2019-05-26 15:28:20,877401,877400,889636,871100,877400,1171.4649
2019-05-26 15:28:30,877401,877400,889636,871100,877400,1171.4444
2019-05-26 15:28:40,877401,877400,889636,871100,877400,1170.9501
2019-05-26 15:28:50,877401,877400,889636,871100,877400,1170.9511
2019-05-26 15:29:00,877401,877400,889636,871100,877400,1170.9511
2019-05-26 15:29:10,877401,877400,889636,871100,877400,1170.9511
2019-05-26 15:29:20,877401,877400,889636,871100,877400,1170.9504
2019-05-26 15:29:30,877401,877400,889636,871100,877401,1170.9509
2019-05-26 15:29:40,877401,877400,889636,871100,877401,1170.9039
2019-05-26 15:29:50,877401,877400,889636,871100,877400,1170.8955
2019-05-26 15:30:00,877401,877400,889636,871100,877400,1170.8955
2019-05-26 15:30:10,877401,877400,889636,871100,877400,1170.8955
2019-05-26 15:30:20,877401,877400,889636,871100,877400,1170.8955
2019-05-26 15:30:30,877401,877400,889636,871100,877400,1170.8955
2019-05-26 15:30:40,877401,877400,889636,871100,877401,1170.9021
2019-05-26 15:30:50,877401,877400,889636,871100,877400,1170.9210
2019-05-26 15:31:00,877401,877400,889636,871100,877400,1170.9160
2019-05-26 15:31:10,877401,877400,889636,871100,877401,1171.2304
2019-05-26 15:31:20,877401,877400,889636,871100,877401,1171.2255
2019-05-26 15:31:30,877401,877400,889636,871100,877401,1171.6377
2019-05-26 15:31:40,877401,877400,889636,871100,877401,1171.6377
2019-05-26 15:31:50,877401,877400,889636,871100,877401,1171.2377
2019-05-26 15:32:00,877401,877400,889636,871100,877401,1171.2377
2019-05-26 15:32:10,877401,877400,889636,871100,877401,1170.3827
2019-05-26 15:32:20,877401,877400,889636,871100,877400,1170.4877
2019-05-26 15:32:30,877401,877400,889636,871100,877401,1170.4927
2019-05-26 15:32:40,877401,877400,889636,871100,877401,1170.4827
2019-05-26 15:32:50,877401,877400,889636,871100,877401,1170.4687
2019-05-26 15:33:00,877401,877400,889636,871100,877401,1170.4687
2019-05-26 15:33:10,877401,877400,889636,871100,877400,1170.6287
2019-05-26 15:33:20,877401,877400,889636,871100,877400,1170.6787
2019-05-26 15:33:30,877349,877153,889636,871100,877400,1170.7736
2019-05-26 15:33:40,877202,877155,889636,871100,877202,1170.8038
2019-05-26 15:33:50,877112,877111,889636,871100,877111,1171.7928
2019-05-26 15:34:00,876549,876002,889636,871100,877060,1172.0431
2019-05-26 15:34:10,876133,876002,889636,871100,876135,1172.3313
2019-05-26 15:34:20,876032,876002,889636,871100,876067,1172.3443
2019-05-26 15:34:30,876001,876000,889636,871100,876000,1172.3743
2019-05-26 15:34:40,876001,876000,889636,871100,876000,1172.5989
2019-05-26 15:34:50,876001,876000,889636,871100,876000,1173.0848
2019-05-26 15:35:00,875301,875300,889636,871100,875300,1175.3787
2019-05-26 15:35:10,875001,875000,889636,871100,875000,1180.0146
2019-05-26 15:35:20,875001,875000,889636,871100,875000,1180.6276
2019-05-26 15:35:30,875001,875000,889636,871100,875000,1180.7476
2019-05-26 15:35:40,875001,875000,889636,871100,875000,1180.7526
2019-05-26 15:35:50,875001,875000,889636,871100,875000,1181.3896
2019-05-26 15:36:00,875001,875000,889636,871100,875000,1182.0943
2019-05-26 15:36:10,875001,875000,889636,871100,875000,1183.5933
2019-05-26 15:36:20,874999,874897,889636,871100,874897,1184.6388
2019-05-26 15:36:30,874921,874897,889636,871100,874897,1184.7438
2019-05-26 15:36:40,874912,874898,889636,871100,874913,1184.7794
2019-05-26 15:36:50,874895,874610,889636,871100,874896,1183.8637
2019-05-26 15:37:00,874821,874820,889636,871100,874821,1184.8538
2019-05-26 15:37:10,874821,874820,889636,871100,874821,1185.2979
2019-05-26 15:37:20,874821,874820,889636,871100,874821,1184.8282
2019-05-26 15:37:30,874821,874512,889636,871100,874821,1185.5854
2019-05-26 15:37:40,874587,874512,889636,871100,874512,1185.9482
2019-05-26 15:37:50,874559,874555,889636,871100,874559,1185.9058
2019-05-26 15:38:00,874557,874556,889636,871100,874557,1185.8439
2019-05-26 15:38:10,874557,874556,889636,871100,874557,1185.7839
2019-05-26 15:38:20,874557,874512,889636,871100,874557,1184.7182
2019-05-26 15:38:30,874398,874203,889636,871100,874512,1184.7247
2019-05-26 15:38:40,874301,874300,889636,871100,874300,1184.7847
2019-05-26 15:38:50,874301,874300,889636,871100,874300,1184.7264
2019-05-26 15:39:00,874301,874300,889636,871100,874300,1185.1447
2019-05-26 15:39:10,874301,874300,889636,871100,874300,1186.0647
2019-05-26 15:39:20,874301,874300,889636,871100,874301,1186.0892
2019-05-26 15:39:30,874301,874300,889636,871100,874301,1186.0892
2019-05-26 15:39:40,874301,874300,889636,871100,874300,1187.0967
2019-05-26 15:39:50,874301,874300,889636,871100,874301,1187.2024
2019-05-26 15:40:00,874301,874300,889636,871100,874301,1187.7692
2019-05-26 15:40:10,875251,874568,889636,871100,875253,1187.9531
2019-05-26 15:40:20,874949,874948,889636,871100,874949,1187.3364
2019-05-26 15:40:30,874949,874948,889636,871100,874948,1187.5241
2019-05-26 15:40:40,874949,874948,889636,871100,874949,1189.2957
2019-05-26 15:40:50,874949,874948,889636,871100,874949,1190.2028
2019-05-26 15:41:00,874949,874948,889636,871100,874949,1190.2028
2019-05-26 15:41:10,874949,874948,889636,871100,874949,1190.2028
2019-05-26 15:41:20,874949,874948,889636,871100,874949,1190.2028
2019-05-26 15:41:30,874949,874948,889636,871100,874949,1190.2372
2019-05-26 15:41:40,874949,874948,889636,871100,874949,1188.5830
2019-05-26 15:41:50,874949,874948,889636,871100,874949,1188.3830
2019-05-26 15:42:00,874949,874948,889636,871100,874949,1186.1352
2019-05-26 15:42:10,874949,874948,889636,871100,874949,1184.4043
2019-05-26 15:42:20,874949,874948,889636,871100,874949,1184.4043
2019-05-26 15:42:30,874949,874948,889636,871100,874949,1184.5746
2019-05-26 15:42:40,874949,874948,889636,871100,874949,1184.5609
2019-05-26 15:42:50,874949,874948,889636,871100,874949,1184.4467
2019-05-26 15:43:00,874949,874948,889636,871100,874948,1184.1701
2019-05-26 15:43:10,874949,874948,889636,871100,874948,1184.3850
2019-05-26 15:43:20,874948,874947,889636,871100,874948,1184.5609
2019-05-26 15:43:30,874948,874947,889636,871100,874947,1184.5659
2019-05-26 15:43:40,874947,874300,889636,871100,874300,1184.6059
2019-05-26 15:43:50,874301,874300,889636,871100,874300,1184.6069
2019-05-26 15:44:00,874301,874300,889636,871100,874300,1184.7480
2019-05-26 15:44:10,874301,874300,889636,871100,874300,1185.4545
2019-05-26 15:44:20,874301,874300,889636,871100,874300,1185.4593
2019-05-26 15:44:30,874301,874300,889636,871100,874300,1185.5123
2019-05-26 15:44:40,874301,874300,889636,871100,874300,1185.4816
2019-05-26 15:44:50,874301,874300,889636,871100,874300,1183.2977
2019-05-26 15:45:00,874300,874299,889636,871100,874300,1184.3190
2019-05-26 15:45:10,874300,874299,889636,871100,874300,1184.3190
2019-05-26 15:45:20,874297,874111,889636,871100,874111,1184.3790
2019-05-26 15:45:30,874021,874020,889636,871100,874109,1184.4236
2019-05-26 15:45:40,874021,874020,889636,871100,874109,1184.4236
2019-05-26 15:45:50,874021,874000,889636,871100,874000,1184.6236
2019-05-26 15:46:00,873705,873704,889636,871100,874000,1184.9710
2019-05-26 15:46:10,873705,873704,889636,871100,874000,1184.9710
2019-05-26 15:46:20,873705,873704,889636,871100,873705,1184.9807
2019-05-26 15:46:30,873705,873683,889636,871100,873704,1184.8438
2019-05-26 15:46:40,873696,873684,889636,871100,873704,1184.8238
2019-05-26 15:46:50,873691,873688,889636,871100,873704,1184.8238
2019-05-26 15:47:00,873688,872472,889636,871100,872299,1186.8038
2019-05-26 15:47:10,873080,873079,889636,871100,873080,1186.8894
2019-05-26 15:47:20,873689,873310,889636,871100,873689,1185.6289
2019-05-26 15:47:30,873080,873079,889636,871100,873080,1186.6207
2019-05-26 15:47:40,873689,873156,889636,871100,873080,1187.1541
2019-05-26 15:47:50,873555,873424,889636,871100,873556,1187.2341
2019-05-26 15:48:00,873520,873507,889636,871100,873521,1187.2653
2019-05-26 15:48:10,873514,873513,889636,871100,873521,1187.2353
2019-05-26 15:48:20,873514,873513,889636,871100,873513,1187.2403
2019-05-26 15:48:30,873514,873513,889636,871100,873514,1187.2956
2019-05-26 15:48:40,873704,873513,889636,871100,873704,1187.3030
2019-05-26 15:48:50,873609,873608,889636,871100,873609,1190.7208
2019-05-26 15:49:00,873609,873608,889636,871100,873608,1191.6072
2019-05-26 15:49:10,873609,873608,889636,871100,873609,1192.1134
2019-05-26 15:49:20,873609,873608,889636,871100,873609,1189.5710
2019-05-26 15:49:30,873703,873611,889636,871100,873609,1189.8677
2019-05-26 15:49:40,873658,873657,889636,871100,873658,1189.8886
2019-05-26 15:49:50,873658,873657,889636,871100,873658,1189.9294
2019-05-26 15:50:00,873658,873657,889636,871100,873658,1191.0687
2019-05-26 15:50:10,873658,873657,889636,871100,873658,1191.6587
2019-05-26 15:50:20,873658,873657,889636,871100,873658,1191.3243
2019-05-26 15:50:30,873658,873657,889636,871100,873658,1191.0311
2019-05-26 15:50:40,873658,873657,889636,871100,873657,1190.7749
2019-05-26 15:50:50,873658,873657,889636,871100,873657,1190.6549
2019-05-26 15:51:00,873658,873657,889636,871100,873657,1190.6439
2019-05-26 15:51:10,873658,873657,889636,871100,873657,1190.5065
2019-05-26 15:51:20,873658,873657,889636,871100,873657,1190.3920
2019-05-26 15:51:30,873658,873657,889636,871100,873658,1190.6130
2019-05-26 15:51:40,873658,873657,889636,871100,873658,1190.2898
2019-05-26 15:51:50,873658,873657,889636,871100,873658,1190.7681
2019-05-26 15:52:00,874300,873984,889636,871100,874300,1190.9824
2019-05-26 15:52:10,874300,874222,889636,871100,874300,1190.9924
2019-05-26 15:52:20,874300,874299,889636,871100,874300,1191.0008
2019-05-26 15:52:30,874300,874299,889636,871100,874300,1191.0175
2019-05-26 15:52:40,874300,874299,889636,871100,874300,1191.1904
2019-05-26 15:52:50,875300,874998,889636,871100,875300,1191.3673
2019-05-26 15:53:00,876000,875824,889636,871100,876000,1191.4574
2019-05-26 15:53:10,876000,875956,889636,871100,876000,1191.5678
2019-05-26 15:53:20,876000,875999,889636,871100,876000,1191.5664
2019-05-26 15:53:30,876000,875999,889636,871100,876000,1191.8314
2019-05-26 15:53:40,876000,875999,889636,871100,876000,1191.8119
2019-05-26 15:53:50,876000,875999,889636,871100,876000,1191.7899
2019-05-26 15:54:00,876000,875999,889636,871100,876000,1191.8199
2019-05-26 15:54:10,876000,875999,889636,871101,876000,1191.7359
2019-05-26 15:54:20,876000,875999,889636,871101,876000,1191.7440
2019-05-26 15:54:30,876000,875999,889636,871101,876000,1191.7351
2019-05-26 15:54:40,876501,876063,889636,871101,876000,1192.7032
2019-05-26 15:54:50,876392,876312,889636,871101,876000,1192.6752
2019-05-26 15:55:00,876392,876391,889636,871101,876000,1192.6752
2019-05-26 15:55:10,876392,876391,889636,871101,876000,1192.6442
2019-05-26 15:55:20,876392,876391,889636,871985,876000,1191.9149
2019-05-26 15:55:30,876392,876391,889636,871985,876000,1191.2702
